order_id,delivery_days,on_time
ORD0001074,5.15,True
ORD0001075,5.79,True
ORD0001076,2.87,True
ORD0001077,5.12,True
ORD0001078,4.74,False
ORD0001079,2.42,True
ORD0001080,4.48,True
ORD0001081,1.45,False
ORD0001082,5.57,True
ORD0001083,4.58,True
ORD0001084,4.1,True
ORD0001085,5.86,True
ORD0001086,3.18,True
ORD0001087,1.97,True
ORD0001088,2.52,False
ORD0001089,2.93,True
ORD0001090,2.46,True
ORD0001091,2.07,True
ORD0001092,5.47,True
ORD0001093,2.01,True
ORD0001094,4.57,True
ORD0001095,4.45,True
ORD0001096,1.61,True
ORD0001097,3.89,False
ORD0001098,1.51,True
ORD0001099,5.24,True
ORD0001100,2.03,True
ORD0001101,4.14,True
ORD0001102,2.31,True
ORD0001103,4.8,True
ORD0001104,4.14,True
ORD0001105,4.96,True
ORD0001106,4.49,False
ORD0001107,2.68,True
ORD0001108,2.66,True
ORD0001109,5.26,True
ORD0001110,2.85,True
ORD0001111,3.82,True
ORD0001112,2.38,True
ORD0001113,2.73,True
ORD0001114,4.89,False
ORD0001115,5.14,True
ORD0001116,1.88,True
ORD0001117,5.26,True
ORD0001118,5.38,True
ORD0001119,2.99,True
ORD0001120,2.26,True
ORD0001121,2.13,True
ORD0001122,2.28,True
ORD0001123,4.27,True
ORD0001124,1.65,True
ORD0001125,2.11,True
ORD0001126,2.17,True
ORD0001127,3.92,True
ORD0001128,2.54,True
ORD0001129,4.17,True
ORD0001130,4.85,True
ORD0001131,4.86,False
ORD0001132,4.75,False
ORD0001133,1.1,True
ORD0001134,2.73,True
ORD0001135,3.49,True
ORD0001136,6.35,True
ORD0001137,3.31,True
ORD0001138,1.48,True
ORD0001139,5.45,True
ORD0001140,2.75,True
ORD0001141,1.37,True
ORD0001142,1.58,True
ORD0001143,5.54,True
ORD0001144,3.01,True
ORD0001145,3.66,True
ORD0001146,4.44,True
ORD0001147,5.6,False
ORD0001148,5.07,True
ORD0001149,5.1,False
ORD0001150,4.39,True
ORD0001151,2.2,True
ORD0001152,1.32,True
ORD0001153,2.87,True
ORD0001154,5.72,True
ORD0001155,3.77,True
ORD0001156,5.26,True
ORD0001157,3.77,True
ORD0001158,4.31,True
ORD0001159,5.13,True
ORD0001160,1.35,False
ORD0001161,3.33,True
ORD0001162,1.42,True
ORD0001163,2.61,False
ORD0001164,5.31,True
ORD0001165,5.04,False
ORD0001166,1.35,True
ORD0001167,3.72,False
ORD0001168,2.29,True
ORD0001169,4.99,True
ORD0001170,2.1,True
ORD0001171,1.63,False
ORD0001172,3.87,True
ORD0001173,3.16,True
ORD0001174,5.05,True
ORD0001175,1.54,True
ORD0001176,2.29,True
ORD0001177,5.75,True
ORD0001178,4.72,True
ORD0001179,1.93,True
ORD0001180,3.88,False
ORD0001181,4.96,True
ORD0001182,3.66,True
ORD0001183,4.68,False
ORD0001184,2.12,True
ORD0001185,5.36,True
ORD0001186,5.79,True
ORD0001187,3.63,True
ORD0001188,1.33,True
ORD0001189,1.96,True
ORD0001190,1.88,True
ORD0001191,5.46,True
ORD0001192,4.11,True
ORD0001193,4.55,True
ORD0001194,4.4,True
ORD0001195,2.4,True
ORD0001196,3.61,True
ORD0001197,1.52,True
ORD0001198,4.76,True
ORD0001199,1.59,True
ORD0001200,5.17,True
ORD0001201,1.53,True
ORD0001202,2.16,True
ORD0001203,2.59,True
ORD0001204,5.74,False
ORD0001205,3.7,True
ORD0001206,1.66,True
ORD0001207,3.6,True
ORD0001208,1.82,True
ORD0001209,4.74,False
ORD0001210,4.76,True
ORD0001211,6.11,True
ORD0001212,2.52,True
ORD0001213,4.83,True
ORD0001214,1.65,False
ORD0001215,3.89,True
ORD0001216,5.74,True
ORD0001217,2.56,True
ORD0001218,2.18,True
ORD0001219,2.22,True
ORD0001220,1.2,True
ORD0001221,1.72,True
ORD0001222,4.47,True
ORD0001223,4.63,True
ORD0001224,3.47,False
ORD0001225,5.37,True
ORD0001226,2.83,True
ORD0001227,4.41,True
ORD0001228,5.71,True
ORD0001229,4.23,True
ORD0001230,3.49,False
ORD0001231,3.78,True
ORD0001232,3.83,True
ORD0001233,3.62,True
ORD0001234,4.5,True
ORD0001235,5.46,True
ORD0001236,4.45,True
ORD0001237,1.93,True
ORD0001238,2.13,True
ORD0001239,2.37,True
ORD0001240,1.3,True
ORD0001241,5.52,True
ORD0001242,2.55,True
ORD0001243,5.31,True
ORD0001244,3.27,True
ORD0001245,1.63,False
ORD0001246,1.54,True
ORD0001247,2.1,False
ORD0001248,1.99,True
ORD0001249,4.8,True
ORD0001250,4.58,True
ORD0001251,5.71,True
ORD0001252,4.18,True
ORD0001253,4.03,True
ORD0001254,3.86,True
ORD0001255,5.12,True
ORD0001256,4.88,False
ORD0001257,3.6,False
ORD0001258,1.12,False
ORD0001259,6.21,True
ORD0001260,3.45,True
ORD0001261,5.83,True
ORD0001262,3.91,True
ORD0001263,5.63,True
ORD0001264,5.29,True
ORD0001265,2.88,False
ORD0001266,3.89,True
ORD0001267,4.73,False
ORD0001268,4.54,True
ORD0001269,5.34,False
ORD0001270,5.82,True
ORD0001271,5.4,True
ORD0001272,4.95,True
ORD0001273,4.57,True
ORD0001274,1.16,True
ORD0001275,1.53,True
ORD0001276,2.26,True
ORD0001277,6.45,True
ORD0001278,2.6,True
ORD0001279,2.93,True
ORD0001280,2.73,True
ORD0001281,6.2,True
ORD0001282,3.25,True
ORD0001283,2.42,True
ORD0001284,4.09,True
ORD0001285,6.05,False
ORD0001286,1.83,True
ORD0001287,5.19,True
ORD0001288,2.38,True
ORD0001289,1.36,True
ORD0001290,4.44,True
ORD0001291,5.78,True
ORD0001292,5.18,False
ORD0001293,3.41,True
ORD0001294,5.98,True
ORD0001295,5.8,True
ORD0001296,3.75,False
ORD0001297,1.83,False
ORD0001298,1.69,True
ORD0001299,1.19,True
ORD0001300,1.67,False
ORD0001301,2.19,True
ORD0001302,3.95,True
ORD0001303,2.16,True
ORD0001304,5.02,True
ORD0001305,2.19,True
ORD0001306,1.94,True
ORD0001307,4.24,True
ORD0001308,3.44,True
ORD0001309,5.08,True
ORD0001310,4.43,True
ORD0001311,5.18,True
ORD0001312,5.24,True
ORD0001313,4.6,True
ORD0001314,3.3,True
ORD0001315,4.55,True
ORD0001316,1.47,True
ORD0001317,2.71,True
ORD0001318,5.09,True
ORD0001319,4.22,True
ORD0001320,5.03,True
ORD0001321,3.92,True
ORD0001322,5.08,False
ORD0001323,4.24,True
ORD0001324,2.64,True
ORD0001325,2.53,True
ORD0001326,1.78,False
ORD0001327,5.84,True
ORD0001328,3.89,True
ORD0001329,4.91,False
ORD0001330,5.14,True
ORD0001331,2.49,True
ORD0001332,2.1,True
ORD0001333,4.28,True
ORD0001334,5.54,True
ORD0001335,2.94,True
ORD0001336,2.65,False
ORD0001337,4.52,False
ORD0001338,3.68,True
ORD0001339,1.67,True
ORD0001340,1.7,True
ORD0001341,4.04,True
ORD0001342,1.63,True
ORD0001343,4.38,False
ORD0001344,1.32,True
ORD0001345,3.58,True
ORD0001346,5.57,True
ORD0001347,1.86,False
ORD0001348,2.69,True
ORD0001349,2.3,True
ORD0001350,1.37,True
ORD0001351,3.45,True
ORD0001352,1.79,True
ORD0001353,2.61,False
ORD0001354,4.39,True
ORD0001355,3.29,True
ORD0001356,4.0,True
ORD0001357,1.67,True
ORD0001358,4.71,True
ORD0001359,1.45,False
ORD0001360,3.43,True
ORD0001361,2.17,True
ORD0001362,4.74,True
ORD0001363,2.44,True
ORD0001364,5.08,True
ORD0001365,5.47,True
ORD0001366,4.12,True
ORD0001367,3.82,True
ORD0001368,2.83,True
ORD0001369,2.83,True
ORD0001370,1.91,False
ORD0001371,4.87,True
ORD0001372,4.36,True
ORD0001373,3.87,False
ORD0001374,2.31,True
ORD0001375,2.96,True
ORD0001376,4.07,False
ORD0001377,2.52,True
ORD0001378,4.81,True
ORD0001379,2.12,True
ORD0001380,5.06,True
ORD0001381,3.26,False
ORD0001382,5.45,False
ORD0001383,2.62,True
ORD0001384,5.0,False
ORD0001385,4.06,True
ORD0001386,4.26,True
ORD0001387,5.43,True
ORD0001388,5.61,False
ORD0001389,5.54,False
ORD0001390,5.97,True
ORD0001391,4.56,False
ORD0001392,3.99,True
ORD0001393,3.96,True
ORD0001394,3.56,True
ORD0001395,5.51,True
ORD0001396,5.54,True
ORD0001397,4.89,True
ORD0001398,1.78,True
ORD0001399,0.97,True
ORD0001400,5.25,True
ORD0001401,5.65,True
ORD0001402,3.81,True
ORD0001403,2.15,True
ORD0001404,2.14,True
ORD0001405,4.94,True
ORD0001406,2.36,True
ORD0001407,5.66,True
ORD0001408,1.88,True
ORD0001409,2.76,True
ORD0001410,4.41,True
ORD0001411,3.92,True
ORD0001412,4.52,True
ORD0001413,5.5,True
ORD0001414,2.82,True
ORD0001415,2.48,True
ORD0001416,3.56,True
ORD0001417,5.74,True
ORD0001418,2.94,True
ORD0001419,1.7,True
ORD0001420,5.42,False
ORD0001421,4.91,False
ORD0001422,1.35,True
ORD0001423,3.48,True
ORD0001424,5.28,True
ORD0001425,4.89,True
ORD0001426,1.99,True
ORD0001427,1.53,True
ORD0001428,2.67,False
ORD0001429,3.56,True
ORD0001430,1.92,True
ORD0001431,1.54,True
ORD0001432,3.66,True
ORD0001433,2.85,True
ORD0001434,4.04,True
ORD0001435,2.04,True
ORD0001436,4.65,True
ORD0001437,3.1,False
ORD0001438,4.85,True
ORD0001439,4.18,True
ORD0001440,5.58,True
ORD0001441,2.63,True
ORD0001442,2.72,True
ORD0001443,1.35,True
ORD0001444,2.33,True
ORD0001445,4.31,False
ORD0001446,2.56,True
ORD0001447,4.03,True
ORD0001448,4.44,True
ORD0001449,2.36,False
ORD0001450,3.49,True
ORD0001451,4.53,True
ORD0001452,1.24,True
ORD0001453,5.04,False
ORD0001454,1.81,True
ORD0001455,1.58,True
ORD0001456,5.35,True
ORD0001457,3.99,True
ORD0001458,5.59,False
ORD0001459,5.26,True
ORD0001460,3.89,True
ORD0001461,5.36,True
ORD0001462,1.81,True
ORD0001463,5.73,True
ORD0001464,1.13,True
ORD0001465,4.81,True
ORD0001466,2.33,False
ORD0001467,3.83,True
ORD0001468,2.76,True
ORD0001469,4.92,True
ORD0001470,1.14,True
ORD0001471,5.15,True
ORD0001472,4.89,True
ORD0001473,2.99,True
ORD0001474,4.04,True
ORD0001475,2.28,False
ORD0001476,3.99,True
ORD0001477,4.77,False
ORD0001478,3.36,True
ORD0001479,3.31,True
ORD0001480,4.88,True
ORD0001481,4.96,True
ORD0001482,4.5,True
ORD0001483,3.94,True
ORD0001484,0.87,True
ORD0001485,4.52,True
ORD0001486,4.53,True
ORD0001487,4.94,True
ORD0001488,5.18,True
ORD0001489,3.21,True
ORD0001490,1.04,False
ORD0001491,2.29,True
ORD0001492,6.05,True
ORD0001493,4.93,True
ORD0001494,2.54,True
ORD0001495,2.18,False
ORD0001496,5.22,True
ORD0001497,5.01,True
ORD0001498,4.58,False
ORD0001499,4.98,True
ORD0001500,5.06,True
ORD0001501,3.71,False
ORD0001502,3.66,True
ORD0001503,3.71,True
ORD0001504,1.52,True
ORD0001505,2.08,True
ORD0001506,5.15,True
ORD0001507,5.08,True
ORD0001508,2.22,False
ORD0001509,4.47,True
ORD0001510,1.64,True
ORD0001511,4.79,False
ORD0001512,2.7,True
ORD0001513,2.48,False
ORD0001514,3.93,True
ORD0001515,3.69,True
ORD0001516,5.28,False
ORD0001517,2.42,True
ORD0001518,5.34,True
ORD0001519,3.66,True
ORD0001520,4.77,True
ORD0001521,1.95,True
ORD0001522,2.04,True
ORD0001523,3.03,False
ORD0001524,5.32,True
ORD0001525,2.35,False
ORD0001526,2.11,True
ORD0001527,3.44,True
ORD0001528,5.3,True
ORD0001529,2.44,True
ORD0001530,1.45,True
ORD0001531,1.25,True
ORD0001532,4.53,True
ORD0001533,5.35,False
ORD0001534,5.02,True
ORD0001535,5.59,True
ORD0001536,4.97,True
ORD0001537,2.18,True
ORD0001538,0.82,True
ORD0001539,4.52,True
ORD0001540,4.36,False
ORD0001541,3.94,False
ORD0001542,4.91,True
ORD0001543,5.48,True
ORD0001544,5.47,True
ORD0001545,4.87,True
ORD0001546,3.03,True
ORD0001547,3.65,True
ORD0001548,4.07,True
ORD0001549,5.16,True
ORD0001550,5.59,False
ORD0001551,4.65,True
ORD0001552,2.47,True
ORD0001553,1.76,False
ORD0001554,0.69,True
ORD0001555,2.33,True
ORD0001556,3.44,True
ORD0001557,3.73,True
ORD0001558,1.18,True
ORD0001559,4.53,True
ORD0001560,1.73,True
ORD0001561,3.76,True
ORD0001562,4.11,True
ORD0001563,1.22,True
ORD0001564,1.19,True
ORD0001565,3.7,True
ORD0001566,3.66,False
ORD0001567,5.4,True
ORD0001568,5.22,True
ORD0001569,5.51,True
ORD0001570,4.69,True
ORD0001571,2.86,True
ORD0001572,4.0,False
ORD0001573,4.66,True
ORD0001574,3.57,True
ORD0001575,4.14,True
ORD0001576,2.12,True
ORD0001577,5.3,True
ORD0001578,5.02,True
ORD0001579,3.46,False
ORD0001580,1.36,True
ORD0001581,5.47,True
ORD0001582,1.53,True
ORD0001583,5.66,True
ORD0001584,4.62,True
ORD0001585,5.23,True
ORD0001586,6.07,True
ORD0001587,3.28,True
ORD0001588,3.56,True
ORD0001589,2.01,True
ORD0001590,3.93,True
ORD0001591,4.84,True
ORD0001592,4.65,True
ORD0001593,3.93,True
ORD0001594,5.0,True
ORD0001595,5.03,True
ORD0001596,2.56,True
ORD0001597,4.23,True
ORD0001598,3.5,True
ORD0001599,3.08,True
ORD0001600,3.15,True
ORD0001601,4.84,False
ORD0001602,1.35,True
ORD0001603,5.07,True
ORD0001604,5.69,True
ORD0001605,3.9,True
ORD0001606,5.67,False
ORD0001607,2.11,True
ORD0001608,2.85,True
ORD0001609,4.2,True
ORD0001610,5.02,True
ORD0001611,3.71,True
ORD0001612,2.35,True
ORD0001613,2.47,True
ORD0001614,4.4,False
ORD0001615,3.99,True
ORD0001616,1.88,True
ORD0001617,2.65,True
ORD0001618,4.88,True
ORD0001619,5.97,False
ORD0001620,1.91,True
ORD0001621,0.97,True
ORD0001622,2.39,True
ORD0001623,5.29,True
ORD0001624,3.62,True
ORD0001625,6.16,True
ORD0001626,2.68,True
ORD0001627,3.78,False
ORD0001628,2.23,True
ORD0001629,5.73,True
ORD0001630,4.61,True
ORD0001631,3.75,True
ORD0001632,3.69,True
ORD0001633,5.17,False
ORD0001634,2.05,False
ORD0001635,5.36,False
ORD0001636,5.16,True
ORD0001637,1.61,True
ORD0001638,1.78,True
ORD0001639,5.36,True
ORD0001640,3.73,True
ORD0001641,2.96,True
ORD0001642,4.96,True
ORD0001643,4.05,True
ORD0001644,5.94,True
ORD0001645,3.77,True
ORD0001646,4.97,True
ORD0001647,3.68,True
ORD0001648,3.15,True
ORD0001649,1.8,True
ORD0001650,4.37,True
ORD0001651,4.75,True
ORD0001652,5.53,True
ORD0001653,2.05,True
ORD0001654,1.45,True
ORD0001655,6.1,True
ORD0001656,5.39,True
ORD0001657,2.13,True
ORD0001658,2.51,True
ORD0001659,3.64,True
ORD0001660,5.18,True
ORD0001661,2.26,True
ORD0001662,5.79,False
ORD0001663,2.72,True
ORD0001664,1.72,True
ORD0001665,4.72,True
ORD0001666,1.95,True
ORD0001667,4.08,True
ORD0001668,5.39,True
ORD0001669,2.14,True
ORD0001670,3.28,True
ORD0001671,5.13,False
ORD0001672,2.82,True
ORD0001673,1.54,True
ORD0001674,5.02,True
ORD0001675,2.88,True
ORD0001676,5.14,True
ORD0001677,5.04,True
ORD0001678,5.04,True
ORD0001679,4.07,True
ORD0001680,5.28,False
ORD0001681,4.64,True
ORD0001682,1.74,True
ORD0001683,2.24,True
ORD0001684,4.18,True
ORD0001685,4.67,True
ORD0001686,3.51,True
ORD0001687,4.9,True
ORD0001688,4.96,False
ORD0001689,4.01,True
ORD0001690,4.8,True
ORD0001691,2.5,False
ORD0001692,5.57,True
ORD0001693,3.92,True
ORD0001694,1.84,True
ORD0001695,4.73,True
ORD0001696,3.86,True
ORD0001697,3.6,True
ORD0001698,1.59,False
ORD0001699,5.99,True
ORD0001700,4.89,False
ORD0001701,5.77,True
ORD0001702,4.63,False
ORD0001703,3.82,True
ORD0001704,2.72,True
ORD0001705,2.09,True
ORD0001706,1.34,False
ORD0001707,5.35,True
ORD0001708,1.72,True
ORD0001709,5.13,False
ORD0001710,4.35,True
ORD0001711,1.34,False
ORD0001712,3.39,True
ORD0001713,2.03,True
ORD0001714,1.26,True
ORD0001715,2.3,False
ORD0001716,6.3,True
ORD0001717,4.59,True
ORD0001718,2.09,True
ORD0001719,3.9,True
ORD0001720,2.24,True
ORD0001721,1.43,True
ORD0001722,2.0,True
ORD0001723,3.45,True
ORD0001724,4.92,True
ORD0001725,6.02,False
ORD0001726,1.34,True
ORD0001727,4.49,True
ORD0001728,2.77,True
ORD0001729,4.46,True
ORD0001730,3.55,True
ORD0001731,5.52,True
ORD0001732,4.11,True
ORD0001733,1.63,True
ORD0001734,5.43,True
ORD0001735,2.58,True
ORD0001736,3.75,True
ORD0001737,6.04,True
ORD0001738,4.85,False
ORD0001739,6.05,True
ORD0001740,6.07,True
ORD0001741,2.67,True
ORD0001742,4.51,True
ORD0001743,5.64,True
ORD0001744,4.24,True
ORD0001745,3.45,True
ORD0001746,1.8,True
ORD0001747,1.3,True
ORD0001748,4.24,True
ORD0001749,5.38,True
ORD0001750,1.72,True
ORD0001751,1.6,True
ORD0001752,1.31,True
ORD0001753,2.69,False
ORD0001754,1.76,True
ORD0001755,0.71,True
ORD0001756,1.95,True
ORD0001757,5.45,True
ORD0001758,4.54,True
ORD0001759,3.79,True
ORD0001760,1.65,True
ORD0001761,5.03,False
ORD0001762,5.93,True
ORD0001763,3.59,True
ORD0001764,2.8,True
ORD0001765,4.46,True
ORD0001766,2.53,True
ORD0001767,4.42,True
ORD0001768,5.83,True
ORD0001769,1.67,True
ORD0001770,4.03,True
ORD0001771,3.78,True
ORD0001772,4.6,True
ORD0001773,3.44,True
ORD0001774,5.6,True
ORD0001775,6.11,True
ORD0001776,1.78,True
ORD0001777,1.87,True
ORD0001778,2.44,True
ORD0001779,3.58,False
ORD0001780,2.8,True
ORD0001781,5.86,True
ORD0001782,5.2,True
ORD0001783,3.95,True
ORD0001784,5.2,True
ORD0001785,4.0,True
ORD0001786,4.5,True
ORD0001787,4.09,True
ORD0001788,5.15,True
ORD0001789,2.04,True
ORD0001790,5.74,True
ORD0001791,3.49,True
ORD0001792,4.53,True
ORD0001793,2.8,True
ORD0001794,5.3,True
ORD0001795,3.09,True
ORD0001796,5.19,True
ORD0001797,2.4,True
ORD0001798,5.94,True
ORD0001799,5.22,True
ORD0001800,5.2,False
ORD0001801,4.05,False
ORD0001802,4.11,True
ORD0001803,3.33,True
ORD0001804,5.56,True
ORD0001805,1.86,True
ORD0001806,2.48,True
ORD0001807,5.13,True
ORD0001808,1.57,True
ORD0001809,1.18,True
ORD0001810,4.66,True
ORD0001811,5.01,True
ORD0001812,5.13,True
ORD0001813,2.72,True
ORD0001814,1.56,True
ORD0001815,2.01,True
ORD0001816,4.97,False
ORD0001817,5.43,True
ORD0001818,4.57,True
ORD0001819,3.68,True
ORD0001820,1.87,True
ORD0001821,4.09,False
ORD0001822,2.57,False
ORD0001823,1.49,True
ORD0001824,4.01,True
ORD0001825,5.18,True
ORD0001826,1.72,True
ORD0001827,1.46,True
ORD0001828,6.41,True
ORD0001829,4.56,True
ORD0001830,3.06,True
ORD0001831,2.12,True
ORD0001832,3.73,True
ORD0001833,6.04,True
ORD0001834,4.73,True
ORD0001835,5.3,True
ORD0001836,5.16,True
ORD0001837,2.85,True
ORD0001838,4.22,True
ORD0001839,3.38,True
ORD0001840,1.94,True
ORD0001841,6.22,True
ORD0001842,3.64,True
ORD0001843,2.96,True
ORD0001844,2.3,True
ORD0001845,2.57,True
ORD0001846,1.62,False
ORD0001847,1.69,True
ORD0001848,5.5,True
ORD0001849,1.87,True
ORD0001850,4.71,False
ORD0001851,5.21,True
ORD0001852,3.74,True
ORD0001853,4.57,True
ORD0001854,5.35,True
ORD0001855,5.54,True
ORD0001856,3.55,True
ORD0001857,1.8,True
ORD0001858,4.19,True
ORD0001859,2.77,True
ORD0001860,1.79,False
ORD0001861,5.71,False
ORD0001862,1.32,True
ORD0001863,3.52,True
ORD0001864,2.93,True
ORD0001865,1.9,True
ORD0001866,6.04,True
ORD0001867,3.91,True
ORD0001868,4.53,True
ORD0001869,3.04,False
ORD0001870,2.53,True
ORD0001871,2.48,True
ORD0001872,2.19,True
ORD0001873,1.18,False
ORD0001874,3.24,True
ORD0001875,3.96,True
ORD0001876,5.6,True
ORD0001877,3.89,True
ORD0001878,2.91,True
ORD0001879,5.22,True
ORD0001880,5.39,True
ORD0001881,4.41,True
ORD0001882,2.47,True
ORD0001883,5.46,True
ORD0001884,4.72,True
ORD0001885,2.84,True
ORD0001886,5.48,False
ORD0001887,2.29,True
ORD0001888,2.58,True
ORD0001889,3.83,True
ORD0001890,5.43,True
ORD0001891,4.21,True
ORD0001892,5.46,True
ORD0001893,3.91,True
ORD0001894,2.36,True
ORD0001895,2.64,True
ORD0001896,3.51,True
ORD0001897,2.67,True
ORD0001898,2.58,True
ORD0001899,2.85,True
ORD0001900,3.79,True
ORD0001901,1.92,False
ORD0001902,3.94,False
ORD0001903,2.73,True
ORD0001904,4.24,True
ORD0001905,4.97,True
ORD0001906,2.53,True
ORD0001907,5.42,True
ORD0001908,3.78,True
ORD0001909,2.81,True
ORD0001910,4.13,True
ORD0001911,4.92,True
ORD0001912,2.61,False
ORD0001913,5.17,True
ORD0001914,5.19,True
ORD0001915,2.36,False
ORD0001916,4.14,False
ORD0001917,5.5,True
ORD0001918,3.73,True
ORD0001919,2.97,True
ORD0001920,2.98,True
ORD0001921,4.88,True
ORD0001922,2.1,True
ORD0001923,5.19,True
ORD0001924,1.92,True
ORD0001925,5.71,True
ORD0001926,4.87,False
ORD0001927,1.44,True
ORD0001928,1.49,True
ORD0001929,3.54,True
ORD0001930,5.27,True
ORD0001931,4.94,True
ORD0001932,2.5,False
ORD0001933,2.71,True
ORD0001934,6.21,True
ORD0001935,6.29,True
ORD0001936,2.82,True
ORD0001937,4.17,True
ORD0001938,3.6,True
ORD0001939,2.42,True
ORD0001940,1.68,True
ORD0001941,1.77,True
ORD0001942,1.48,True
ORD0001943,1.28,True
ORD0001944,3.73,False
ORD0001945,4.57,True
ORD0001946,4.49,True
ORD0001947,3.78,True
ORD0001948,5.44,True
ORD0001949,3.3,True
ORD0001950,4.4,True
ORD0001951,2.5,True
ORD0001952,4.41,True
ORD0001953,2.6,True
ORD0001954,1.94,True
ORD0001955,4.54,True
ORD0001956,1.19,True
ORD0001957,5.61,True
ORD0001958,5.16,True
ORD0001959,4.37,True
ORD0001960,5.44,True
ORD0001961,5.66,True
ORD0001962,2.34,True
ORD0001963,3.9,True
ORD0001964,6.18,True
ORD0001965,5.92,True
ORD0001966,4.03,True
ORD0001967,4.67,True
ORD0001968,2.53,True
ORD0001969,2.04,True
ORD0001970,3.57,False
ORD0001971,2.07,True
ORD0001972,1.76,True
ORD0001973,1.8,True
ORD0001974,5.35,True
ORD0001975,1.22,False
ORD0001976,5.38,True
ORD0001977,5.34,True
ORD0001978,5.04,True
ORD0001979,2.32,True
ORD0001980,1.72,True
ORD0001981,3.6,True
ORD0001982,2.12,True
ORD0001983,3.68,True
ORD0001984,1.5,True
ORD0001985,2.38,True
ORD0001986,3.75,True
ORD0001987,5.79,True
ORD0001988,5.49,True
ORD0001989,4.07,True
ORD0001990,2.16,True
ORD0001991,4.62,False
ORD0001992,3.12,True
ORD0001993,3.8,True
ORD0001994,2.59,False
ORD0001995,1.27,True
ORD0001996,2.13,False
ORD0001997,5.28,True
ORD0001998,2.07,True
ORD0001999,2.54,True
ORD0002000,5.32,True
ORD0002001,1.92,True
ORD0002002,4.63,True
ORD0002003,4.18,True
ORD0002004,2.64,True
ORD0002005,5.74,True
ORD0002006,3.89,True
ORD0002007,2.41,True
ORD0002008,4.34,True
ORD0002009,4.45,True
ORD0002010,3.94,True
ORD0002011,1.93,True
ORD0002012,1.85,False
ORD0002013,5.48,True
ORD0002014,4.18,False
ORD0002015,5.87,True
ORD0002016,3.14,False
ORD0002017,4.03,True
ORD0002018,5.13,True
ORD0002019,3.37,True
ORD0002020,3.42,True
ORD0002021,1.99,True
ORD0002022,3.63,True
ORD0002023,1.98,True
ORD0002024,3.82,True
ORD0002025,2.37,True
ORD0002026,5.38,False
ORD0002027,4.19,True
ORD0002028,4.18,False
ORD0002029,5.29,True
ORD0002030,4.2,True
ORD0002031,4.84,True
ORD0002032,2.13,True
ORD0002033,3.54,True
ORD0002034,4.76,True
ORD0002035,4.44,True
ORD0002036,6.52,False
ORD0002037,2.24,True
ORD0002038,2.83,True
ORD0002039,2.55,True
ORD0002040,4.92,True
