order_id,method,amount
ORD0000795,UPI,4150.25
ORD0000796,UPI,293.84
ORD0000797,Cash on Delivery,2779.82
ORD0000798,UPI,322.08
ORD0000799,Wallet,3169.62
ORD0000800,UPI,944.26
ORD0000801,Cash on Delivery,952.39
ORD0000802,UPI,1394.39
ORD0000803,Cash on Delivery,1425.02
ORD0000804,UPI,1467.32
ORD0000805,Cash on Delivery,2169.7
ORD0000806,Net Banking,1535.87
ORD0000807,Cash on Delivery,742.14
ORD0000808,Cash on Delivery,467.48
ORD0000809,UPI,2221.95
ORD0000810,Net Banking,3977.0
ORD0000811,Card,1228.95
ORD0000812,UPI,2217.29
ORD0000813,Card,648.53
ORD0000814,Cash on Delivery,3274.16
ORD0000815,UPI,4666.54
ORD0000816,Card,3043.42
ORD0000817,Cash on Delivery,6797.97
ORD0000818,Cash on Delivery,568.16
ORD0000819,UPI,449.08
ORD0000820,Card,478.64
ORD0000821,UPI,877.74
ORD0000822,Cash on Delivery,525.57
ORD0000823,Net Banking,1661.18
ORD0000824,Net Banking,416.38
ORD0000825,Wallet,858.44
ORD0000826,UPI,1131.54
ORD0000827,Cash on Delivery,252.76
ORD0000828,UPI,794.84
ORD0000829,Wallet,3680.46
ORD0000830,UPI,862.16
ORD0000831,Cash on Delivery,2506.68
ORD0000832,UPI,263.77
ORD0000833,UPI,3371.7799999999997
ORD0000834,Card,3098.42
ORD0000835,UPI,932.72
ORD0000836,UPI,821.93
ORD0000837,Cash on Delivery,2575.71
ORD0000838,UPI,1117.08
ORD0000839,UPI,929.38
ORD0000840,Net Banking,487.32
ORD0000841,UPI,1113.19
ORD0000842,UPI,1866.63
ORD0000843,Cash on Delivery,863.86
ORD0000844,UPI,941.59
ORD0000845,Cash on Delivery,1878.45
ORD0000846,Card,821.93
ORD0000847,UPI,1762.98
ORD0000848,Cash on Delivery,959.76
ORD0000849,UPI,1519.2399999999998
ORD0000850,Card,1648.02
ORD0000851,Cash on Delivery,442.0
ORD0000852,Cash on Delivery,1885.04
ORD0000853,Card,2583.4
ORD0000854,UPI,257.35
ORD0000855,Net Banking,1129.07
ORD0000856,Cash on Delivery,5154.58
ORD0000857,Wallet,2352.83
ORD0000858,Cash on Delivery,769.13
ORD0000859,UPI,1006.6
ORD0000860,UPI,2126.59
ORD0000861,Card,359.52
ORD0000862,UPI,183.98
ORD0000863,UPI,1085.69
ORD0000864,UPI,7023.280000000001
ORD0000865,Net Banking,726.04
ORD0000866,Card,647.75
ORD0000867,Card,1331.1
ORD0000868,Card,1992.0
ORD0000869,UPI,1606.03
ORD0000870,Cash on Delivery,1758.71
ORD0000871,UPI,380.17
ORD0000872,Card,1439.54
ORD0000873,Wallet,657.3
ORD0000874,Wallet,4816.34
ORD0000875,UPI,1110.03
ORD0000876,Card,3181.64
ORD0000877,UPI,878.58
ORD0000878,Net Banking,1032.0
ORD0000879,Card,998.81
ORD0000880,UPI,405.2
ORD0000881,Net Banking,3414.09
ORD0000882,Cash on Delivery,1593.8
ORD0000883,UPI,1184.15
ORD0000884,UPI,780.28
ORD0000885,Net Banking,1577.22
ORD0000886,Card,1181.9299999999998
ORD0000887,Net Banking,896.21
ORD0000888,Cash on Delivery,98.82
ORD0000889,Wallet,3191.6
ORD0000890,Cash on Delivery,2586.54
ORD0000891,UPI,1439.96
ORD0000892,Net Banking,765.46
ORD0000893,Wallet,2114.24
ORD0000894,UPI,1108.88
ORD0000895,UPI,5009.37
ORD0000896,Card,3164.7200000000003
ORD0000897,Cash on Delivery,3280.38
ORD0000898,Wallet,190.03
ORD0000899,Wallet,1048.85
ORD0000900,Wallet,1526.11
ORD0000901,Wallet,1972.92
ORD0000902,UPI,1793.8500000000001
ORD0000903,Cash on Delivery,3913.3
ORD0000904,Cash on Delivery,2152.94
ORD0000905,UPI,953.08
ORD0000906,Cash on Delivery,1062.03
ORD0000907,UPI,1021.8
ORD0000908,Wallet,2281.08
ORD0000909,Card,3368.1400000000003
ORD0000910,Cash on Delivery,3124.29
ORD0000911,UPI,1074.38
ORD0000912,Wallet,858.85
ORD0000913,UPI,581.79
ORD0000914,Card,2336.5499999999997
ORD0000915,UPI,303.07
ORD0000916,Cash on Delivery,2077.54
ORD0000917,UPI,1075.25
ORD0000918,Cash on Delivery,4996.57
ORD0000919,UPI,4476.56
ORD0000920,Net Banking,930.9000000000001
ORD0000921,Cash on Delivery,190.29
ORD0000922,Cash on Delivery,2165.62
ORD0000923,UPI,1200.09
ORD0000924,Card,1928.46
ORD0000925,Cash on Delivery,561.92
ORD0000926,Card,635.7
ORD0000927,UPI,1148.08
ORD0000928,Net Banking,4310.35
ORD0000929,Card,3016.44
ORD0000930,UPI,182.43
ORD0000931,UPI,851.52
ORD0000932,UPI,2473.82
ORD0000933,UPI,2348.56
ORD0000934,Card,1594.3600000000001
ORD0000935,Net Banking,565.76
ORD0000936,Card,1810.18
ORD0000937,UPI,507.41
ORD0000938,Wallet,357.86
ORD0000939,UPI,306.87
ORD0000940,Cash on Delivery,2187.93
ORD0000941,UPI,1971.99
ORD0000942,Net Banking,907.52
ORD0000943,Cash on Delivery,906.9
ORD0000944,Cash on Delivery,1523.94
ORD0000945,Cash on Delivery,330.77
ORD0000946,Card,564.96
ORD0000947,UPI,829.53
ORD0000948,UPI,1316.12
ORD0000949,Cash on Delivery,898.71
ORD0000950,Cash on Delivery,2804.6099999999997
ORD0000951,UPI,387.74
ORD0000952,UPI,2813.5
ORD0000953,UPI,260.11
ORD0000954,UPI,478.64
ORD0000955,UPI,5609.71
ORD0000956,Cash on Delivery,3201.42
ORD0000957,UPI,1244.96
ORD0000958,Cash on Delivery,3907.56
ORD0000959,Cash on Delivery,3763.6800000000003
ORD0000960,Cash on Delivery,443.98
ORD0000961,UPI,614.6
ORD0000962,Cash on Delivery,2948.46
ORD0000963,UPI,1651.63
ORD0000964,UPI,449.08
ORD0000965,UPI,1317.65
ORD0000966,UPI,3514.89
ORD0000967,UPI,1082.19
ORD0000968,Cash on Delivery,2051.96
ORD0000969,UPI,1715.54
ORD0000970,UPI,1510.74
ORD0000971,Net Banking,3605.42
ORD0000972,Net Banking,1274.82
ORD0000973,UPI,3190.44
ORD0000974,Wallet,271.2
ORD0000975,UPI,984.12
ORD0000976,UPI,471.73
ORD0000977,Wallet,525.03
ORD0000978,UPI,1816.5500000000002
ORD0000979,Cash on Delivery,899.0999999999999
ORD0000980,UPI,2806.4799999999996
ORD0000981,UPI,6819.52
ORD0000982,UPI,3635.81
ORD0000983,Cash on Delivery,3367.08
ORD0000984,Cash on Delivery,970.14
ORD0000985,Card,2283.96
ORD0000986,UPI,1076.48
ORD0000987,UPI,2862.81
ORD0000988,UPI,2167.22
ORD0000989,Cash on Delivery,443.14
ORD0000990,UPI,1314.52
ORD0000991,UPI,866.95
ORD0000992,Cash on Delivery,164.89
ORD0000993,Net Banking,1514.56
ORD0000994,UPI,4881.8099999999995
ORD0000995,UPI,4537.17
ORD0000996,Cash on Delivery,636.78
ORD0000997,Cash on Delivery,1117.06
ORD0000998,UPI,3550.26
ORD0000999,UPI,1110.98
ORD0001000,UPI,2186.46
ORD0001001,UPI,956.64
ORD0001002,UPI,1377.4
ORD0001003,UPI,739.69
ORD0001004,UPI,650.84
ORD0001005,Wallet,501.17
ORD0001006,UPI,825.43
ORD0001007,UPI,2731.15
ORD0001008,UPI,287.22
ORD0001009,Cash on Delivery,891.66
ORD0001010,Cash on Delivery,1593.54
ORD0001011,Cash on Delivery,855.32
ORD0001012,Cash on Delivery,1502.6
ORD0001013,UPI,2148.88
ORD0001014,UPI,1179.56
ORD0001015,Cash on Delivery,728.3499999999999
ORD0001016,UPI,948.71
ORD0001017,UPI,520.49
ORD0001018,UPI,2270.79
ORD0001019,Cash on Delivery,634.87
ORD0001020,UPI,7301.91
ORD0001021,UPI,3485.25
ORD0001022,UPI,785.0
ORD0001023,UPI,1058.4
ORD0001024,Wallet,950.66
ORD0001025,Cash on Delivery,1556.45
ORD0001026,UPI,895.67
ORD0001027,UPI,423.21
ORD0001028,UPI,665.82
ORD0001029,UPI,1721.42
ORD0001030,UPI,1357.84
ORD0001031,UPI,1220.94
ORD0001032,Cash on Delivery,2815.6899999999996
ORD0001033,UPI,1866.95
ORD0001034,Card,328.52
ORD0001035,Net Banking,737.28
ORD0001036,UPI,521.1
ORD0001037,Wallet,3203.19
ORD0001038,UPI,3030.2799999999997
ORD0001039,Cash on Delivery,351.04
ORD0001040,Net Banking,1309.8
ORD0001041,Cash on Delivery,4374.82
ORD0001042,Cash on Delivery,699.56
ORD0001043,Card,343.03
ORD0001044,UPI,2490.19
ORD0001045,Cash on Delivery,784.74
ORD0001046,Cash on Delivery,653.36
ORD0001047,UPI,348.23
ORD0001048,Cash on Delivery,1811.02
ORD0001049,Cash on Delivery,4006.7999999999997
ORD0001050,UPI,792.38
ORD0001051,UPI,1683.4
ORD0001052,Card,457.5
ORD0001053,Wallet,3975.17
ORD0001054,Net Banking,481.17
ORD0001055,Card,990.79
ORD0001056,Wallet,501.17
ORD0001057,Cash on Delivery,1324.43
ORD0001058,Net Banking,673.36
ORD0001059,Card,5255.53
ORD0001060,Wallet,330.77
ORD0001061,Cash on Delivery,1413.17
ORD0001062,UPI,602.53
ORD0001063,UPI,712.82
ORD0001064,Cash on Delivery,1542.64
ORD0001065,Wallet,555.98
ORD0001066,UPI,1116.76
ORD0001067,UPI,1450.5900000000001
ORD0001068,UPI,615.33
ORD0001069,Cash on Delivery,470.56
ORD0001070,UPI,1669.15
ORD0001071,Cash on Delivery,552.83
ORD0001072,Wallet,1809.16
ORD0001073,Net Banking,717.52
ORD0001074,Cash on Delivery,1366.45
ORD0001075,Wallet,754.1
ORD0001076,Wallet,223.01
ORD0001077,UPI,627.15
ORD0001078,UPI,1366.99
ORD0001079,Cash on Delivery,2392.4
ORD0001080,Net Banking,2012.17
ORD0001081,UPI,1990.24
ORD0001082,UPI,661.72
ORD0001083,Net Banking,825.15
ORD0001084,Cash on Delivery,1157.35
ORD0001085,UPI,775.0899999999999
ORD0001086,Wallet,213.53
ORD0001087,UPI,2235.21
ORD0001088,Net Banking,5253.780000000001
ORD0001089,UPI,1043.69
ORD0001090,Card,3182.69
ORD0001091,Card,1207.55
ORD0001092,Cash on Delivery,2780.48
ORD0001093,Cash on Delivery,2810.52
ORD0001094,UPI,3429.77
ORD0001095,UPI,927.16
ORD0001096,Card,1075.26
ORD0001097,Card,4608.4400000000005
ORD0001098,UPI,2581.04
ORD0001099,Cash on Delivery,356.55
ORD0001100,UPI,3113.2299999999996
ORD0001101,Net Banking,1128.75
ORD0001102,Card,164.89
ORD0001103,Wallet,3565.01
ORD0001104,UPI,6934.09
ORD0001105,Cash on Delivery,474.85
ORD0001106,UPI,4151.009999999999
ORD0001107,UPI,665.18
ORD0001108,UPI,241.23
ORD0001109,Card,3770.9500000000003
ORD0001110,Card,2516.26
ORD0001111,Wallet,243.18
ORD0001112,Cash on Delivery,1987.01
ORD0001113,UPI,442.28
ORD0001114,Cash on Delivery,240.92
ORD0001115,UPI,3397.84
ORD0001116,UPI,839.3
ORD0001117,UPI,1095.96
ORD0001118,Card,442.33
ORD0001119,Card,1555.64
ORD0001120,Cash on Delivery,338.62
ORD0001121,UPI,1051.14
ORD0001122,UPI,2255.36
ORD0001123,UPI,451.68
ORD0001124,UPI,743.8100000000001
ORD0001125,Net Banking,223.01
ORD0001126,Cash on Delivery,508.07
ORD0001127,UPI,1293.28
ORD0001128,UPI,791.86
ORD0001129,Wallet,4145.42
ORD0001130,Cash on Delivery,1653.15
ORD0001131,UPI,2870.5
ORD0001132,Cash on Delivery,3706.39
ORD0001133,Cash on Delivery,998.81
ORD0001134,Card,1899.27
ORD0001135,Cash on Delivery,1075.26
ORD0001136,Net Banking,2022.2199999999998
ORD0001137,Card,2361.95
ORD0001138,UPI,3097.48
ORD0001139,Wallet,315.46
ORD0001140,UPI,588.13
ORD0001141,Wallet,179.28
ORD0001142,Cash on Delivery,767.92
ORD0001143,UPI,330.76
ORD0001144,UPI,972.44
ORD0001145,Wallet,255.35
ORD0001146,UPI,588.48
ORD0001147,Wallet,1720.0700000000002
ORD0001148,Cash on Delivery,969.87
ORD0001149,UPI,2012.08
ORD0001150,UPI,2758.9399999999996
ORD0001151,UPI,3488.73
ORD0001152,Net Banking,1401.32
ORD0001153,Wallet,1473.82
ORD0001154,Cash on Delivery,580.34
ORD0001155,Card,886.04
ORD0001156,Card,998.81
ORD0001157,Wallet,2785.27
ORD0001158,Cash on Delivery,821.39
ORD0001159,Net Banking,565.74
ORD0001160,Card,1771.01
ORD0001161,Net Banking,1091.46
ORD0001162,UPI,6039.39
ORD0001163,Card,2639.94
ORD0001164,UPI,2600.81
ORD0001165,Net Banking,2986.38
ORD0001166,Card,2913.34
ORD0001167,UPI,1190.04
ORD0001168,Net Banking,2731.61
ORD0001169,Cash on Delivery,1690.03
ORD0001170,Card,302.4
ORD0001171,Net Banking,679.76
ORD0001172,Wallet,447.98
ORD0001173,UPI,396.72
ORD0001174,Cash on Delivery,217.45
ORD0001175,UPI,2906.34
ORD0001176,UPI,1824.85
ORD0001177,Net Banking,1667.16
ORD0001178,Card,1147.21
ORD0001179,Cash on Delivery,1448.82
ORD0001180,Card,1706.87
ORD0001181,Net Banking,3642.34
ORD0001182,UPI,8648.16
ORD0001183,Net Banking,2863.13
ORD0001184,Wallet,675.68
ORD0001185,Wallet,964.26
ORD0001186,UPI,348.23
ORD0001187,Cash on Delivery,3347.91
ORD0001188,Cash on Delivery,745.9
ORD0001189,Wallet,1426.09
ORD0001190,Card,2420.36
ORD0001191,Cash on Delivery,1075.25
ORD0001192,UPI,269.66
ORD0001193,Wallet,341.18
ORD0001194,Wallet,679.46
ORD0001195,Cash on Delivery,704.53
ORD0001196,Cash on Delivery,4353.74
ORD0001197,UPI,1807.44
ORD0001198,UPI,2523.59
ORD0001199,Card,2969.75
ORD0001200,Wallet,1777.47
ORD0001201,Cash on Delivery,864.68
ORD0001202,Net Banking,2902.33
ORD0001203,UPI,1228.22
ORD0001204,UPI,832.48
ORD0001205,Cash on Delivery,774.3
ORD0001206,UPI,1445.96
ORD0001207,Wallet,1689.73
ORD0001208,Card,3202.17
ORD0001209,UPI,466.22
ORD0001210,UPI,850.42
ORD0001211,UPI,2253.06
ORD0001212,Cash on Delivery,1484.31
ORD0001213,Cash on Delivery,360.06
ORD0001214,UPI,990.34
ORD0001215,Cash on Delivery,525.57
ORD0001216,Wallet,2498.08
ORD0001217,Cash on Delivery,632.97
ORD0001218,UPI,3865.99
ORD0001219,UPI,349.89
ORD0001220,Card,566.09
ORD0001221,Net Banking,561.27
ORD0001222,Cash on Delivery,433.07000000000005
ORD0001223,Cash on Delivery,1157.4
ORD0001224,UPI,264.37
ORD0001225,UPI,1248.2
ORD0001226,UPI,365.9
ORD0001227,Cash on Delivery,1178.28
ORD0001228,Cash on Delivery,978.99
ORD0001229,UPI,1085.69
ORD0001230,Net Banking,2566.7200000000003
ORD0001231,Cash on Delivery,1905.4
ORD0001232,UPI,1538.58
ORD0001233,Cash on Delivery,167.28
ORD0001234,UPI,6197.59
ORD0001235,UPI,511.63
ORD0001236,UPI,1205.15
ORD0001237,UPI,813.69
ORD0001238,Net Banking,4067.86
ORD0001239,Cash on Delivery,2609.85
ORD0001240,UPI,173.36
ORD0001241,Net Banking,2971.33
ORD0001242,UPI,1129.07
ORD0001243,UPI,1047.97
ORD0001244,Net Banking,652.93
ORD0001245,UPI,1536.67
ORD0001246,Cash on Delivery,1028.61
ORD0001247,Wallet,639.06
ORD0001248,Wallet,618.19
ORD0001249,Cash on Delivery,525.08
ORD0001250,UPI,2013.2
ORD0001251,Net Banking,1447.76
ORD0001252,UPI,1928.94
ORD0001253,Cash on Delivery,3867.0
ORD0001254,Cash on Delivery,2873.76
ORD0001255,UPI,2192.0
ORD0001256,Card,1185.06
ORD0001257,UPI,1671.13
ORD0001258,UPI,721.34
ORD0001259,Cash on Delivery,1511.04
ORD0001260,Cash on Delivery,1967.47
ORD0001261,Cash on Delivery,7457.709999999999
ORD0001262,Cash on Delivery,3923.26
ORD0001263,UPI,927.16
ORD0001264,Card,3634.04
ORD0001265,UPI,1887.53
ORD0001266,UPI,888.84
ORD0001267,Wallet,495.07
ORD0001268,UPI,1323.44
ORD0001269,Wallet,702.08
ORD0001270,UPI,2023.92
ORD0001271,Net Banking,1625.16
ORD0001272,Cash on Delivery,263.84
ORD0001273,Cash on Delivery,3144.3
ORD0001274,UPI,1606.01
ORD0001275,Cash on Delivery,1228.22
ORD0001276,Card,1829.44
ORD0001277,UPI,2460.66
ORD0001278,UPI,784.17
ORD0001279,Net Banking,3308.82
ORD0001280,Cash on Delivery,1368.96
ORD0001281,Net Banking,319.48
ORD0001282,Wallet,821.39
ORD0001283,Cash on Delivery,2951.83
ORD0001284,Net Banking,1440.4099999999999
ORD0001285,Cash on Delivery,1724.36
ORD0001286,Net Banking,710.46
ORD0001287,Cash on Delivery,3365.56
ORD0001288,UPI,322.08
ORD0001289,UPI,682.36
ORD0001290,Wallet,1190.04
ORD0001291,UPI,3199.31
ORD0001292,UPI,733.46
ORD0001293,Wallet,4506.18
ORD0001294,Cash on Delivery,928.28
ORD0001295,Cash on Delivery,2483.8500000000004
ORD0001296,UPI,835.93
ORD0001297,UPI,2012.4499999999998
ORD0001298,Cash on Delivery,449.08
ORD0001299,Wallet,1249.48
ORD0001300,UPI,5281.26
ORD0001301,Cash on Delivery,679.76
ORD0001302,Card,2423.2200000000003
ORD0001303,UPI,1273.34
ORD0001304,UPI,1252.6299999999999
ORD0001305,Cash on Delivery,3604.67
ORD0001306,UPI,1222.98
ORD0001307,UPI,188.66
ORD0001308,Wallet,2522.96
ORD0001309,Cash on Delivery,213.53
ORD0001310,UPI,1655.49
ORD0001311,UPI,3703.74
ORD0001312,UPI,995.12
ORD0001313,UPI,813.27
ORD0001314,Wallet,1282.98
ORD0001315,Card,461.79
ORD0001316,Cash on Delivery,863.54
ORD0001317,Wallet,832.76
ORD0001318,Wallet,2284.5299999999997
ORD0001319,Net Banking,2998.92
ORD0001320,UPI,780.22
ORD0001321,UPI,1410.29
ORD0001322,UPI,1147.9
ORD0001323,UPI,344.47
ORD0001324,UPI,1388.96
ORD0001325,Card,5361.85
ORD0001326,UPI,2743.4700000000003
ORD0001327,UPI,1702.4
ORD0001328,Wallet,5116.6900000000005
ORD0001329,Cash on Delivery,339.28
ORD0001330,Card,1384.35
ORD0001331,UPI,1384.43
ORD0001332,UPI,4290.53
ORD0001333,UPI,1354.48
ORD0001334,Net Banking,263.26
ORD0001335,UPI,462.95
ORD0001336,UPI,702.08
ORD0001337,Net Banking,1014.5
ORD0001338,Wallet,295.67
ORD0001339,Net Banking,2091.98
ORD0001340,Cash on Delivery,451.99
ORD0001341,UPI,2601.68
ORD0001342,UPI,1021.8
ORD0001343,Wallet,234.36
ORD0001344,UPI,2749.6800000000003
ORD0001345,UPI,2622.37
ORD0001346,Card,742.85
ORD0001347,Wallet,2514.56
ORD0001348,Cash on Delivery,1742.71
ORD0001349,Card,1968.48
ORD0001350,UPI,4162.08
ORD0001351,UPI,336.3
ORD0001352,UPI,4339.14
ORD0001353,Card,303.25
ORD0001354,UPI,4142.26
ORD0001355,Wallet,2329.04
ORD0001356,Card,397.42
ORD0001357,UPI,2250.31
ORD0001358,Cash on Delivery,964.26
ORD0001359,UPI,652.93
ORD0001360,Cash on Delivery,689.07
ORD0001361,Cash on Delivery,1687.8000000000002
ORD0001362,UPI,4219.96
ORD0001363,Wallet,940.46
ORD0001364,UPI,243.66
ORD0001365,UPI,868.51
ORD0001366,Cash on Delivery,2345.62
ORD0001367,Cash on Delivery,1088.29
ORD0001368,Net Banking,209.14
ORD0001369,Cash on Delivery,1676.54
ORD0001370,Cash on Delivery,462.03
ORD0001371,UPI,927.16
ORD0001372,Wallet,5336.879999999999
ORD0001373,UPI,1197.49
ORD0001374,Card,363.02
ORD0001375,UPI,3485.96
ORD0001376,UPI,1169.3899999999999
ORD0001377,UPI,1550.08
ORD0001378,Net Banking,451.68
ORD0001379,UPI,202.01
ORD0001380,UPI,190.29
ORD0001381,Wallet,1156.02
ORD0001382,Card,925.66
ORD0001383,Card,1379.17
ORD0001384,Card,850.02
ORD0001385,Wallet,2688.31
ORD0001386,Cash on Delivery,455.66
ORD0001387,UPI,1917.62
ORD0001388,UPI,1865.3400000000001
ORD0001389,UPI,1189.37
ORD0001390,Cash on Delivery,1968.64
ORD0001391,UPI,2476.74
ORD0001392,UPI,2881.66
ORD0001393,Wallet,4478.76
ORD0001394,Cash on Delivery,585.13
ORD0001395,UPI,762.86
ORD0001396,Cash on Delivery,659.96
ORD0001397,Cash on Delivery,2091.9300000000003
ORD0001398,UPI,384.86
ORD0001399,UPI,1393.23
ORD0001400,Cash on Delivery,365.9
ORD0001401,Card,3390.83
ORD0001402,Cash on Delivery,637.79
ORD0001403,Cash on Delivery,377.41
ORD0001404,Cash on Delivery,1348.67
ORD0001405,Cash on Delivery,392.08
ORD0001406,Wallet,224.03
ORD0001407,Cash on Delivery,6243.12
ORD0001408,Net Banking,258.25
ORD0001409,Wallet,1793.0900000000001
ORD0001410,UPI,248.93
ORD0001411,UPI,358.76
ORD0001412,UPI,1130.11
ORD0001413,UPI,1205.35
ORD0001414,Net Banking,662.1
ORD0001415,Net Banking,416.94
ORD0001416,Card,894.76
ORD0001417,Wallet,829.67
ORD0001418,Wallet,3144.3
ORD0001419,Card,3591.72
ORD0001420,Card,507.05
ORD0001421,UPI,3695.0699999999997
ORD0001422,UPI,3174.5599999999995
ORD0001423,UPI,1780.77
ORD0001424,Wallet,769.13
ORD0001425,UPI,1102.9
ORD0001426,Net Banking,1864.33
ORD0001427,UPI,6023.62
ORD0001428,Cash on Delivery,1893.94
ORD0001429,Cash on Delivery,595.89
ORD0001430,UPI,425.03
ORD0001431,UPI,2909.52
ORD0001432,UPI,642.05
ORD0001433,UPI,983.77
ORD0001434,UPI,813.6
ORD0001435,Cash on Delivery,4047.13
ORD0001436,Cash on Delivery,536.5
ORD0001437,UPI,1215.6
ORD0001438,Cash on Delivery,1393.34
ORD0001439,Cash on Delivery,1113.36
ORD0001440,Card,3906.59
ORD0001441,Cash on Delivery,290.97
ORD0001442,UPI,925.73
ORD0001443,Cash on Delivery,1451.94
ORD0001444,UPI,1338.8400000000001
ORD0001445,Cash on Delivery,803.03
ORD0001446,Card,820.22
ORD0001447,UPI,1122.23
ORD0001448,Card,5020.89
ORD0001449,UPI,2900.23
ORD0001450,Wallet,2949.5200000000004
ORD0001451,UPI,2566.18
ORD0001452,Net Banking,204.42
ORD0001453,UPI,1411.0600000000002
ORD0001454,UPI,941.12
ORD0001455,Wallet,799.95
ORD0001456,UPI,3633.3999999999996
ORD0001457,UPI,3057.29
ORD0001458,Cash on Delivery,646.56
ORD0001459,UPI,2164.02
ORD0001460,Cash on Delivery,833.3499999999999
ORD0001461,UPI,1328.2
ORD0001462,Cash on Delivery,1401.51
ORD0001463,Cash on Delivery,3186.62
ORD0001464,UPI,164.89
ORD0001465,Wallet,802.16
ORD0001466,Cash on Delivery,489.46
ORD0001467,UPI,423.73
ORD0001468,Card,2512.06
ORD0001469,UPI,2670.63
ORD0001470,Cash on Delivery,237.9
ORD0001471,UPI,4678.17
ORD0001472,Card,992.35
ORD0001473,UPI,160.1
ORD0001474,UPI,889.73
ORD0001475,Net Banking,1677.87
ORD0001476,UPI,1301.86
ORD0001477,UPI,1148.39
ORD0001478,UPI,1355.0
ORD0001479,Cash on Delivery,2320.3
ORD0001480,Card,818.51
ORD0001481,Net Banking,2407.66
ORD0001482,UPI,1744.69
ORD0001483,Cash on Delivery,523.8
ORD0001484,Wallet,1676.8899999999999
ORD0001485,UPI,170.45
ORD0001486,Cash on Delivery,577.24
ORD0001487,UPI,2429.9900000000002
ORD0001488,UPI,4043.52
ORD0001489,Wallet,383.35
ORD0001490,Net Banking,958.6600000000001
ORD0001491,Cash on Delivery,421.98
ORD0001492,UPI,847.94
ORD0001493,Cash on Delivery,808.2
ORD0001494,Wallet,886.28
ORD0001495,UPI,891.15
ORD0001496,Wallet,4663.75
ORD0001497,UPI,969.28
ORD0001498,UPI,4244.299999999999
ORD0001499,Cash on Delivery,6929.88
ORD0001500,Card,3444.14
ORD0001501,Cash on Delivery,3589.7
ORD0001502,UPI,764.26
ORD0001503,UPI,639.08
ORD0001504,Cash on Delivery,1756.42
ORD0001505,Cash on Delivery,986.46
ORD0001506,Net Banking,2200.98
ORD0001507,UPI,2360.2299999999996
ORD0001508,Card,1545.72
ORD0001509,Cash on Delivery,336.3
ORD0001510,UPI,3376.02
ORD0001511,Cash on Delivery,3021.51
ORD0001512,Cash on Delivery,1390.07
ORD0001513,UPI,1508.1799999999998
ORD0001514,UPI,2191.5
ORD0001515,UPI,414.49
ORD0001516,Net Banking,2083.7
ORD0001517,Wallet,1499.74
ORD0001518,UPI,1142.6
ORD0001519,UPI,1504.8400000000001
ORD0001520,UPI,1759.5
ORD0001521,Card,1692.85
ORD0001522,Card,2225.42
ORD0001523,UPI,641.2
ORD0001524,Net Banking,819.86
ORD0001525,UPI,2538.3199999999997
ORD0001526,Cash on Delivery,1791.8
ORD0001527,Cash on Delivery,631.09
ORD0001528,UPI,641.2
ORD0001529,Card,4955.68
ORD0001530,Cash on Delivery,303.6
ORD0001531,Card,2654.7599999999998
ORD0001532,UPI,648.98
ORD0001533,UPI,503.4
ORD0001534,UPI,642.01
ORD0001535,UPI,795.32
ORD0001536,UPI,98.82
ORD0001537,UPI,1147.9
ORD0001538,Net Banking,3406.3900000000003
ORD0001539,Cash on Delivery,737.28
ORD0001540,Cash on Delivery,1006.6
ORD0001541,Cash on Delivery,799.1
ORD0001542,UPI,182.43
ORD0001543,Cash on Delivery,4327.19
ORD0001544,Card,347.98
